Subject,TrainingTask,FinalTestCondition,ResponseTime,Correct,Ans,CorrectAns,DanlinCode,FanqiCode,JasonCode,FinalCode
240,CE,CE,15.913,0,a,Umbrage,0,0,0,0
240,CE,CE,15.217,0,a,Warble,0,0,0,0
240,EC,CE,21.508,0,NA,Wayward,0,0,0,0
240,CE,CE,22.056,0,requret,Wheedle,0,0,0,0
246,RE,CE,6.222,0,NA,Agog,0,0,0,0
246,PI,CE,15.786,0,NA,Apprise,0,0,0,0
246,CE,CE,12.219,0,NA,Appurtenance,0,0,0,0
246,EC,CE,17.773,0,NA,Augur,0,0,0,0
246,EC,CE,24.284,0,NA,Blazon,0,0,0,0
246,PI,CE,8.457,0,NA,Bridle,0,0,0,0
246,RE,CE,15.751,0,NA,Caricature,0,0,0,0
246,RE,CE,11.447,0,NA,Countenance,0,0,0,0
246,CE,CE,12.522,0,puddle,Dabble,0,0.5,0,0
246,PI,CE,11.996,0,NA,Dawdle,0,0,0,0
246,RE,CE,3.603,1,don,Don,1,1,1,1
246,EC,CE,22.564,0,NA,Dullard,0,0,0,0
246,PI,CE,17.201,0,NA,Effervesce,0,0,0,0
246,PI,CE,13.559,0,NA,Ensconce,0,0,0,0
246,EC,CE,8.397,0,NA,Fulminate,0,0,0,0
246,CE,CE,23.838,0,NA,Garble,0,0,0,0
246,CE,CE,30.36,0,NA,Gauche,0,0,0,0
246,EC,CE,22.384,0,NA,Gripe,0,0,0,0
246,CE,CE,19.353,0,NA,Guzzle,0,0,0,0
246,EC,CE,11.983,0,NA,Halcyon,0,0,0,0
246,RE,CE,8.37,0,NA,Hale,0,0,0,0
246,CE,CE,16.594,0,NA,Headlong,0,0,0,0
246,CE,CE,9.484,0,NA,Heckle,0,0,0,0
246,RE,CE,15.224,0,NA,Inveigle,0,0,0,0
246,RE,CE,9.059,0,NA,Irksome,0,0,0,0
246,CE,CE,7.714,0,NA,Jabber,0,0,0,0
246,CE,CE,8.766,0,NA,Macerate,0,0,0,0
246,CE,CE,7.615,0,NA,Malaise,0,0,0,0
246,PI,CE,8.694,0,NA,Mangle,0,0,0,0
246,RE,CE,23.846,0,NA,Panache,0,0,0,0
246,EC,CE,30.816,0,NA,Paroxysm,0,0,0,0
246,RE,CE,14.991,0,NA,Piddling,0,0,0,0
246,PI,CE,11.672,1,potable,Potable,1,1,1,1
246,EC,CE,33.709,0,NA,Proselytize,0,0,0,0
246,EC,CE,48.601,0,NA,Rabid,0,0,0,0
246,RE,CE,22.778,0,NA,Ragged,0,0,0,0
246,CE,CE,11.506,0,NA,Remonstrance,0,0,0,0
246,CE,CE,22.049,1,requite,Requite,1,1,1,1
246,EC,CE,31.891,1,revel,Revel,1,1,1,1
246,RE,CE,13.116,0,NA,Rile,0,0,0,0
246,EC,CE,8.838,0,NA,Sepulchral,0,0,0,0
246,PI,CE,13.111,0,NA,Singe,0,0,0,0
246,EC,CE,39.969,0,NA,Squall,0,0,0,0
246,PI,CE,8.623,0,NA,Strand,0,0,0,0
246,PI,CE,11.075,0,NA,Umbrage,0,0,0,0
246,PI,CE,31.425,0,marble,Warble,0.5,0.5,0.5,0.5
246,RE,CE,11.628,0,NA,Wayward,0,0,0,0
246,PI,CE,32.938,0,NA,Wheedle,0,0,0,0
250,RE,CE,8.544,0,dont know,Agog,0,0,0,0
250,PI,CE,44.462,0,E,Apprise,0,0,0,0
250,CE,CE,50.636,1,Appurtenance,Appurtenance,1,1,1,1
250,EC,CE,24.522,1,Augur,Augur,1,1,1,1
250,EC,CE,36.736,0,He,Blazon,0,0,0,0
250,PI,CE,33.354,0,brindle,Bridle,0.5,0.5,0,0.5
250,RE,CE,31.899,0,Caricuture,Caricature,0.5,0.5,0.5,0.5
250,RE,CE,29.402,1,Countenance,Countenance,1,1,1,1
250,CE,CE,32.944,1,Dabble,Dabble,1,1,1,1
250,PI,CE,74.259,0,dont know,Dawdle,0,0,0,0
250,RE,CE,2.786,1,Don,Don,1,1,1,1
250,EC,CE,16.613,0,H,Dullard,0,0,0,0
250,PI,CE,55.916,0,dont know,Effervesce,0,0,0,0
250,PI,CE,93.639,0,Apprise,Ensconce,0,0,0,0
250,EC,CE,83.819,0,Heckle,Fulminate,0,0,0,0
250,CE,CE,62.395,0,Grabble,Garble,0.5,0.5,0.5,0.5
250,CE,CE,39.974,0,Headlong,Gauche,0,0,0,0
250,EC,CE,52.108,0,Heckle,Gripe,0,0,0,0
250,CE,CE,30.143,1,Guzzle,Guzzle,1,1,1,1
250,EC,CE,48.213,0,P,Halcyon,0,0,0,0
250,RE,CE,7.664,0,dont know,Hale,0,0,0,0
250,CE,CE,32.799,1,Headlong,Headlong,1,1,1,1
250,CE,CE,53.529,0,Grable,Heckle,0,0,0,0
250,RE,CE,29.819,0,Caricuture,Inveigle,0,0,0,0
250,RE,CE,11.946,1,Irksome,Irksome,1,1,1,1
250,CE,CE,51.153,0,Jadder,Jabber,0.5,0.5,0.5,0.5
250,CE,CE,62.823,0,soak,Macerate,0,0,0,0
250,CE,CE,38.905,0,Uneasy,Malaise,0,0,0,0
250,PI,CE,42.03,0,Grable,Mangle,0,0,0,0
250,RE,CE,16.935,1,Panache,Panache,1,1,1,1
250,EC,CE,14.829,0,P,Paroxysm,0,0,0,0
250,RE,CE,7.787,1,piddling,Piddling,1,1,1,1
250,PI,CE,23.741,1,potable,Potable,1,1,1,1
250,EC,CE,24.85,0,dont know,Proselytize,0,0,0,0
250,EC,CE,31.911,0,bridle,Rabid,0,0,0,0
250,RE,CE,9.248,1,Ragged,Ragged,1,1,1,1
250,CE,CE,80.171,0,Enmonster,Remonstrance,0,0,0,0
250,CE,CE,68.262,0,Apprise,Requite,0,0,0,0
250,EC,CE,64.921,1,Revel,Revel,1,1,1,1
250,RE,CE,52.902,0,Panache,Rile,0,0,0,0
250,EC,CE,16.414,0,R,Sepulchral,0,0,0,0
250,PI,CE,45.317,0,dont know,Singe,0,0,0,0
250,EC,CE,20.689,0,Hecgle,Squall,0,0,0,0
250,PI,CE,49.44,1,Strand,Strand,1,1,1,1
250,PI,CE,38.833,0,dont know,Umbrage,0,0,0,0
250,PI,CE,34.114,0,Wrable,Warble,0.5,0.5,0.5,0.5
250,RE,CE,3.565,1,Wayward,Wayward,1,1,1,1
250,PI,CE,31.881,0,inveigh,Wheedle,0,0,0,0
257,PI,EC,16.334,0,生气,渴望,0,0,0,0
257,RE,EC,13.565,0,夸奖,通知,0,0,0,0
257,EC,EC,29.838,0,追随者,附属物,0,0,0,0
257,CE,EC,47.89,1,预言,预言,1,1,1,1
257,CE,EC,26.82,0,勋章,徽章,0.5,0.5,0.5,0.5
257,RE,EC,10.983,0,诱拐,束缚,0,0,0,0
257,PI,EC,35.951,0,滑稽的,滑稽,1,1,1,1
257,PI,EC,35.54,0,追随者,拥护,0.5,0,0.5,0.5
257,EC,EC,33.72,1,玩水,玩水,1,1,1,1
257,RE,EC,13.074,0,滞留,偷懒,0,0,0,0
257,PI,EC,15.2,1,教授,教授,1,1,1,1
257,CE,EC,32.205,1,笨蛋,笨蛋,1,1,1,1
257,RE,EC,11.681,0,影响,兴奋,0,0,0,0
257,RE,EC,11,0,NA,安置,0,0,0,0
257,CE,EC,30.498,0,生气,责骂,0,0,0,0
257,EC,EC,28.936,0,闲聊,篡改,0,0,0,0
257,EC,EC,23.943,0,滞留,粗鲁,0,0,0,0
257,CE,EC,25.477,0,记仇,牢骚,0,0,0,0
257,EC,EC,14.313,0,NA,狂饮,0,0,0,0
257,CE,EC,23.533,0,勋章,宁静,0,0,0,0
257,PI,EC,24.063,1,强壮,强壮,1,1,1,1
257,EC,EC,38.659,0,笨拙,鲁莽,0,0,0,0
257,EC,EC,21.496,0,闲聊,质问,0,0,0,0
257,PI,EC,36.664,0,寂静,诱骗,0,0,0,0
257,PI,EC,27.703,0,暴躁,烦躁,0.5,0.5,0.5,0.5
257,EC,EC,15.896,1,闲聊,闲聊,1,1,1,1
257,EC,EC,20.453,0,改变,浸泡,0,0,0,0
257,EC,EC,21.382,0,腹泻,不适,0.5,0,0,0
257,RE,EC,13.661,0,滞留,损坏,0,0,0,0
257,PI,EC,37.732,1,炫耀,炫耀,1,1,1,1
257,CE,EC,31.195,0,急诊,急救,0.5,0.5,0.5,0.5
257,PI,EC,29.853,0,一点点,少量,0.5,0.5,0.5,0.5
257,RE,EC,13.67,0,可用的,可饮用,0.5,0,0,0
257,CE,EC,44.061,1,改变宗教,改变宗教,1,1,1,1
257,CE,EC,25.378,0,暴躁,狂暴,0.5,0.5,0,0.5
257,EC,EC,21.873,1,抗议,抗议,1,1,1,1
257,EC,EC,26.68,0,暴躁,补偿,0,0,0,0
257,CE,EC,44.599,0,暴躁,狂欢,0,0,0,0
257,PI,EC,18.955,0,狂欢,生气,0,0,0,0
257,CE,EC,24.775,0,狂躁,阴森,0,0,0,0
257,RE,EC,8.755,0,沉,烤焦,0,0,0,0
257,RE,EC,12.805,0,一缕,遗弃,0,0,0,0
257,RE,EC,18.312,0,NA,不快,0,0,0,0
257,RE,EC,9.761,0,玩水,鸟鸣,0,0,0,0
257,PI,EC,29.206,1,刚愎自用,刚愎自用,1,1,1,1
257,RE,EC,12.499,0,捣乱,哄骗,0,0,0,0
261,PI,EC,18.569,0,NA,渴望,0,0,0,0
261,RE,EC,2.609,0,表杨,通知,0,0,0,0
261,EC,EC,21.873,0,参照物,附属物,0,0,0,0
261,CE,EC,34.01,0,粗鲁,徽章,0,0,0,0
261,RE,EC,1.856,0,NA,束缚,0,0,0,0
261,PI,EC,26.121,0,NA,滑稽,0,0,0,0
261,PI,EC,100.965,1,拥护,拥护,1,1,1,1
261,EC,EC,49.76,0,NA,玩水,0,0,0,0
261,RE,EC,5.993,0,NA,偷懒,0,0,0,0
261,PI,EC,45.813,1,教授,教授,1,1,1,1
261,CE,EC,14.284,0,NA,笨蛋,0,0,0,0
261,RE,EC,17.283,0,NA,兴奋,0,0,0,0
261,RE,EC,3.07,0,NA,安置,0,0,0,0
261,CE,EC,25.149,0,甜言蜜语,责骂,0,0,0,0
261,EC,EC,30.866,0,NA,篡改,0,0,0,0
261,EC,EC,25.292,0,强壮,粗鲁,0,0,0,0
261,CE,EC,20.83,0,暴躁,牢骚,0,0,0,0
261,EC,EC,30.584,1,狂饮,狂饮,1,1,1,1
261,CE,EC,16.907,0,宁静的,宁静,1,1,1,1
261,PI,EC,24.577,1,强壮,强壮,1,1,1,1
261,EC,EC,53.878,0,NA,鲁莽,0,0,0,0
261,EC,EC,28.832,0,诘问,质问,0.5,0.5,0.5,0.5
261,PI,EC,18.909,0,NA,诱骗,0,0,0,0
261,PI,EC,23.133,0,NA,烦躁,0,0,0,0
261,EC,EC,16.955,0,NA,闲聊,0,0,0,0
261,EC,EC,26.415,0,NA,浸泡,0,0,0,0
261,EC,EC,42.548,0,不适,不适,1,1,1,1
261,RE,EC,1.911,1,损坏,损坏,1,1,1,1
261,PI,EC,49.075,0,NA,炫耀,0,0,0,0
261,CE,EC,13.661,0,NA,急救,0,0,0,0
261,PI,EC,23.842,0,NA,少量,0,0,0,0
261,CE,EC,19.836,0,NA,改变宗教,0,0,0,0
261,EC,EC,31.884,0,参照物,抗议,0,0,0,0
261,EC,EC,27.63,0,狂饮,补偿,0,0,0,0
261,CE,EC,51.741,0,狂饮,狂欢,0,0,1,0
261,CE,EC,14.448,0,加收,阴森,0,0,0,0
261,RE,EC,2.512,0,NA,烤焦,0,0,0,0
261,CE,EC,33.638,0,NA,尖叫,0,0,0,0
261,RE,EC,7.094,0,搁浅,遗弃,0,0,0,0
261,RE,EC,2.023,0,NA,不快,0,0,0,0
261,RE,EC,2.117,0,NA,鸟鸣,0,0,0,0
261,PI,EC,54.221,0,NA,刚愎自用,0,0,0,0
261,RE,EC,2.309,1,哄骗,哄骗,1,1,1,1
262,RE,CE,11.263,0,long,Agog,0,0,0,0
262,PI,CE,50.14,1,apprise,Apprise,1,1,1,1
262,CE,CE,51.568,0,appurtanance,Appurtenance,0.5,0.5,0.5,0.5
262,EC,CE,17.935,0,nnn,Augur,0,0,0,0
262,EC,CE,56.817,0,badge,Blazon,0,0,0,0
262,PI,CE,52.593,0,bridle,Bridle,1,0.5,1,1
262,RE,CE,6.32,1,caricature,Caricature,1,1,1,1
262,RE,CE,20.565,0,encounternence,Countenance,0,0.5,0.5,0.5
262,CE,CE,27.826,1,dabble,Dabble,1,1,1,1
262,PI,CE,66.379,0,lazy,Dawdle,0,0,0,0
262,RE,CE,4.212,1,don,Don,1,1,1,1
262,EC,CE,19.604,0,dullward,Dullard,0.5,0.5,0.5,0.5
262,PI,CE,83.919,0,exciting,Effervesce,0,0,0,0
262,PI,CE,48.351,0,enscone,Ensconce,0.5,0.5,0.5,0.5
262,EC,CE,48.833,0,nnn,Fulminate,0,0,0,0
262,CE,CE,52.558,0,rewrite,Garble,0,0,0,0
262,CE,CE,69.602,0,nnn,Gauche,0,0,0,0
262,EC,CE,130.595,0,griple,Gripe,0.5,0.5,0.5,0.5
262,CE,CE,51.566,0,gulpple,Guzzle,0,0,0,0
262,EC,CE,70.54,0,halcone,Halcyon,0,0,0.5,0
262,RE,CE,6.048,0,strong,Hale,0,0,0,0
262,CE,CE,34.485,1,headlong,Headlong,1,1,1,1
262,CE,CE,43.665,0,ask,Heckle,0,0,0,0
262,RE,CE,22.759,0,wheeple,Inveigle,0,0,0,0
262,RE,CE,6.163,0,nknkl,Irksome,0,0,0,0
262,CE,CE,54.619,0,wheeble,Jabber,0,0,0,0
262,CE,CE,47.227,0,sss,Macerate,0,0,0,0
262,CE,CE,69.132,0,umbrage,Malaise,0,0,0,0
262,PI,CE,82.737,0,bbb,Mangle,0,0,0,0
262,RE,CE,17.524,0,showoff,Panache,0,0,0,0
262,EC,CE,54.843,0,emergency,Paroxysm,0,0,0,0
262,RE,CE,12.29,0,windle,Piddling,0,0,0,0
262,PI,CE,41.213,1,potable,Potable,1,1,1,1
262,EC,CE,41.638,0,polycize,Proselytize,0,0,0.5,0
262,EC,CE,44.627,0,nnn,Rabid,0,0,0,0
262,RE,CE,6.726,1,ragged,Ragged,1,1,1,1
262,CE,CE,83.939,0,redemonstrance,Remonstrance,0,0.5,0.5,0.5
262,CE,CE,46.451,1,requite,Requite,1,1,1,1
262,EC,CE,29.76,1,revel,Revel,1,1,1,1
262,RE,CE,14.875,0,mad,Rile,0,0,0,0
262,EC,CE,37.824,0,hayclone,Sepulchral,0,0,0,0
262,PI,CE,19.759,0,nnn,Singe,0,0,0,0
262,EC,CE,31.176,0,squrrel,Squall,0,0,0,0
262,PI,CE,60.109,0,nnn,Strand,0,0,0,0
262,PI,CE,49.478,1,umbrage,Umbrage,1,1,1,1
262,PI,CE,55.722,0,sing,Warble,0,0,0,0
262,RE,CE,13.757,0,nnn,Wayward,0,0,0,0
262,PI,CE,99.115,0,wheeple,Wheedle,0.5,0.5,0.5,0.5
265,PI,EC,32.138,0,NA,渴望,0,0,0,0
265,RE,EC,19.773,0,idk,通知,0,0,0,0
265,EC,EC,8.176,0,idk,附属物,0,0,0,0
265,CE,EC,14.218,0,神话,预言,0,0,0,0
265,CE,EC,22.815,1,徽章,徽章,1,1,1,1
265,RE,EC,7.357,0,idk,束缚,0,0,0,0
265,PI,EC,11.336,0,idk,滑稽,0,0,0,0
265,PI,EC,23.816,0,NA,拥护,0,0,0,0
265,EC,EC,27.412,0,闲聊,玩水,0,0,0,0
265,RE,EC,8.256,0,idk,偷懒,0,0,0,0
265,PI,EC,14.655,1,教授,教授,1,1,1,1
265,CE,EC,16.263,1,笨蛋,笨蛋,1,1,1,1
265,RE,EC,121.535,0,NA,兴奋,0,0,0,0
265,RE,EC,16.875,0,NA,安置,0,0,0,0
265,CE,EC,16.427,0,idk,责骂,0,0,0,0
265,EC,EC,12.107,0,idk,篡改,0,0,0,0
265,EC,EC,13.645,0,idk,粗鲁,0,0,0,0
265,CE,EC,28.211,0,NA,牢骚,0,0,0,0
265,EC,EC,14.895,0,NA,狂饮,0,0,0,0
265,CE,EC,12.24,0,idk,宁静,0,0,0,0
265,PI,EC,16.387,1,强壮,强壮,1,1,1,1
265,EC,EC,17.469,1,鲁莽,鲁莽,1,1,1,1
265,EC,EC,10.768,0,idk,质问,0,0,0,0
265,PI,EC,12.962,0,愤怒,诱骗,0,0,0,0
265,PI,EC,11.662,0,NA,烦躁,0,0,0,0
265,EC,EC,23.299,0,牢骚,闲聊,0,0,0,0
265,EC,EC,16.66,0,idk,浸泡,0,0,0,0
265,EC,EC,21.765,0,疾病,不适,0.5,0.5,0.5,0.5
265,RE,EC,9.671,0,纠缠,损坏,0,0,0,0
265,PI,EC,17.091,0,NA,炫耀,0,0,0,0
265,CE,EC,10.908,0,idk,急救,0,0,0,0
265,PI,EC,14.923,0,一小部分的,少量,0.5,0.5,0.5,0.5
265,RE,EC,8.001,0,可饮用的,可饮用,1,1,1,1
265,CE,EC,8.45,0,idk,改变宗教,0,0,0,0
265,CE,EC,10.968,1,狂暴,狂暴,1,1,1,1
265,PI,EC,17.065,0,愤怒,破旧,0,0,0,0
265,EC,EC,9.371,0,idk,抗议,0,0,0,0
265,EC,EC,15.538,0,idk,补偿,0,0,0,0
265,CE,EC,14.764,0,NA,狂欢,0,0,0,0
265,PI,EC,18.26,0,idk,生气,0,0,0,0
265,CE,EC,8.241,0,idk,阴森,0,0,0,0
265,RE,EC,6.453,0,idk,烤焦,0,0,0,0
265,CE,EC,11.18,0,NA,尖叫,0,0,0,0
265,RE,EC,8.327,0,边缘,遗弃,0,0,0,0
265,RE,EC,14.509,0,逃出,不快,0,0,0,0
265,RE,EC,12.185,0,idk,鸟鸣,0,0,0,0
265,PI,EC,12.855,0,idk,刚愎自用,0,0,0,0
265,RE,EC,8.722,0,idk,哄骗,0,0,0,0
266,RE,CE,10.955,0,NA,Agog,0,0,0,0
266,PI,CE,12.794,0,NA,Apprise,0,0,0,0
266,CE,CE,7.195,0,NA,Appurtenance,0,0,0,0
266,EC,CE,14.053,0,NA,Augur,0,0,0,0
266,EC,CE,18.001,0,NA,Blazon,0,0,0,0
266,PI,CE,30.454,0,strand,Bridle,0,0,0,0
266,RE,CE,19.056,0,NA,Caricature,0,0,0,0
266,RE,CE,18.555,0,NA,Countenance,0,0,0,0
266,CE,CE,16.724,1,dabble,Dabble,1,1,1,1
266,PI,CE,18.96,0,NA,Dawdle,0,0,0,0
266,RE,CE,2.941,0,con,Don,0.5,0.5,0.5,0.5
266,EC,CE,20.377,1,dullard,Dullard,1,1,1,1
266,PI,CE,28.989,0,NA,Effervesce,0,0,0,0
266,PI,CE,29.183,0,NA,Ensconce,0,0,0,0
266,EC,CE,6.619,0,NA,Fulminate,0,0,0,0
266,CE,CE,12.77,0,NA,Garble,0,0,0,0
266,CE,CE,19.445,0,NA,Gauche,0,0,0,0
266,EC,CE,21.277,0,NA,Gripe,0,0,0,0
266,CE,CE,14.028,0,revel,Guzzle,0,0,0,0
266,EC,CE,9.593,0,NA,Halcyon,0,0,0,0
266,RE,CE,8.15,0,NA,Hale,0,0,0,0
266,CE,CE,31.961,1,headlong,Headlong,1,1,1,1
266,CE,CE,7.344,0,NA,Heckle,0,0,0,0
266,RE,CE,7.754,0,NA,Inveigle,0,0,0,0
266,RE,CE,9.396,0,NA,Irksome,0,0,0,0
266,CE,CE,8.048,0,NA,Jabber,0,0,0,0
266,CE,CE,26.842,0,magerace,Macerate,0,0.5,0,0
266,CE,CE,11.157,0,NA,Malaise,0,0,0,0
266,PI,CE,36.396,0,NA,Mangle,0,0,0,0
266,RE,CE,15.85,0,NA,Panache,0,0,0,0
266,EC,CE,11.874,0,NA,Paroxysm,0,0,0,0
266,RE,CE,21.495,1,piddling,Piddling,1,1,1,1
266,PI,CE,18.717,1,potable,Potable,1,1,1,1
266,EC,CE,12.155,0,NA,Proselytize,0,0,0,0
266,EC,CE,14.157,0,gauche,Rabid,0,0,0,0
266,RE,CE,6.312,0,NA,Ragged,0,0,0,0
266,CE,CE,27.442,1,remonstrance,Remonstrance,1,1,1,1
266,CE,CE,16.557,1,requite,Requite,1,1,1,1
266,EC,CE,13.178,1,revel,Revel,1,1,1,1
266,RE,CE,22.917,0,NA,Rile,0,0,0,0
266,EC,CE,6.991,0,NA,Sepulchral,0,0,0,0
266,PI,CE,17.067,0,NA,Singe,0,0,0,0
266,EC,CE,18.793,1,squall,Squall,1,1,1,1
266,PI,CE,19.567,0,NA,Strand,0,0,0,0
266,PI,CE,14.143,0,NA,Umbrage,0,0,0,0
266,PI,CE,72.031,0,NA,Warble,0,0,0,0
266,RE,CE,5.636,0,NA,Wayward,0,0,0,0
266,PI,CE,14.756,0,NA,Wheedle,0,0,0,0
1117,PI,EC,52.069,0,羡慕,渴望,0,0.5,0,0
1117,RE,EC,14.315,0,夸奖,通知,0,0,0,0
1117,EC,EC,67.468,1,附属物,附属物,1,1,1,1
1117,CE,EC,46.507,1,预言,预言,1,1,1,1
1117,CE,EC,23.078,1,徽章,徽章,1,1,1,1
1117,RE,EC,42.378,0,玩水,束缚,0,0,0,0
1117,PI,EC,26.669,1,滑稽,滑稽,1,1,1,1
1117,PI,EC,35.994,1,拥护,拥护,1,1,1,1
1117,EC,EC,20.308,1,玩水,玩水,1,1,1,1
1117,RE,EC,27.423,0,丑陋,偷懒,0,0,0,0
1117,PI,EC,13.443,1,教授,教授,1,1,1,1
1117,CE,EC,31.06,1,笨蛋,笨蛋,1,1,1,1
1117,RE,EC,28.902,0,努力,兴奋,0,0,0,0
1117,RE,EC,24.241,0,旁边,安置,0,0,0,0
1117,CE,EC,69.094,0,抗议,责骂,0,0,0,0
1117,EC,EC,78.007,0,闲聊,篡改,0,0,0,0
1117,EC,EC,41.326,0,生气,粗鲁,0,0,0,0
1117,CE,EC,46.858,0,烦躁,牢骚,0,0,0,0
1117,EC,EC,49.456,0,谜团,狂饮,0,0,0,0
1117,CE,EC,77.008,0,炫耀,宁静,0,0,0,0
1117,PI,EC,27.646,1,强壮,强壮,1,1,1,1
1117,EC,EC,20.199,1,鲁莽,鲁莽,1,1,1,1
1117,EC,EC,38.133,0,诽谤,质问,0,0,0,0
1117,PI,EC,30.119,0,强壮,诱骗,0,0,0,0
1117,PI,EC,57.212,1,烦躁,烦躁,1,1,1,1
1117,EC,EC,26.842,1,闲聊,闲聊,1,1,1,1
1117,EC,EC,75.196,1,浸泡,浸泡,1,1,1,1
1117,EC,EC,74.699,1,不适,不适,1,1,1,1
1117,RE,EC,15.282,1,损坏,损坏,1,1,1,1
1117,PI,EC,57.222,1,炫耀,炫耀,1,1,1,1
1117,CE,EC,47.921,1,急救,急救,1,1,1,1
1117,PI,EC,26.545,1,少量,少量,1,1,1,1
1117,RE,EC,24.386,0,可饮用的,可饮用,1,1,1,1
1117,CE,EC,65.092,1,改变宗教,改变宗教,1,1,1,1
1117,CE,EC,46.955,1,狂暴,狂暴,1,1,1,1
1117,PI,EC,30.8,1,破旧,破旧,1,1,1,1
1117,EC,EC,72.501,0,刚愎自用,抗议,0,0,0,0
1117,EC,EC,26.886,1,补偿,补偿,1,1,1,1
1117,CE,EC,55.855,1,狂欢,狂欢,1,1,1,1
1117,PI,EC,24.084,0,强壮,生气,0,0,0,0
1117,CE,EC,73.536,1,阴森,阴森,1,1,1,1
1117,RE,EC,26.909,0,烧焦,烤焦,0.5,0.5,0.5,0.5
1117,CE,EC,15.86,1,尖叫,尖叫,1,1,1,1
1117,RE,EC,9.74,1,遗弃,遗弃,1,1,1,1
1117,RE,EC,23.485,0,抗议,不快,0.5,0,0,0
1117,RE,EC,16.596,1,鸟鸣,鸟鸣,1,1,1,1
1117,PI,EC,30.005,1,刚愎自用,刚愎自用,1,1,1,1
1117,RE,EC,24.22,1,哄骗,哄骗,1,1,1,1
1118,RE,CE,1.979,0,NA,Agog,0,0,0,0
1118,PI,CE,14.729,0,NA,Apprise,0,0,0,0
1118,CE,CE,7.037,0,NA,Appurtenance,0,0,0,0
1118,EC,CE,12.609,0,NA,Augur,0,0,0,0
1118,EC,CE,5.922,0,guzzle,Blazon,0,0,0,0
1118,PI,CE,7.265,0,NA,Bridle,0,0,0,0
1118,RE,CE,2.162,0,NA,Caricature,0,0,0,0
1118,RE,CE,3.424,0,NA,Countenance,0,0,0,0
1118,CE,CE,33.81,0,NA,Dabble,0,0,0,0
1118,PI,CE,11.464,0,NA,Dawdle,0,0,0,0
1118,RE,CE,2.146,0,don,Don,1,0.5,1,1
1118,EC,CE,8.578,0,NA,Dullard,0,0,0,0
1118,PI,CE,9.971,0,NA,Effervesce,0,0,0,0
1118,PI,CE,9.266,0,NA,Ensconce,0,0,0,0
1118,EC,CE,10.767,0,NA,Fulminate,0,0,0,0
1118,CE,CE,8.83,0,NA,Garble,0,0,0,0
1118,CE,CE,13.786,0,NA,Gauche,0,0,0,0
1118,EC,CE,7.689,0,NA,Gripe,0,0,0,0
1118,CE,CE,12.775,0,NA,Guzzle,0,0,0,0
1118,EC,CE,14.074,0,NA,Halcyon,0,0,0,0
1118,RE,CE,4.615,0,NA,Hale,0,0,0,0
1118,CE,CE,8.97,0,rude,Headlong,0,0,0,0
1118,CE,CE,7.554,0,NA,Heckle,0,0,0,0
1118,RE,CE,2.104,0,NA,Inveigle,0,0,0,0
1118,RE,CE,1.739,0,NA,Irksome,0,0,0,0
1118,CE,CE,17.748,0,NA,Jabber,0,0,0,0
1118,CE,CE,15.194,0,NA,Macerate,0,0,0,0
1118,CE,CE,7.204,0,NA,Malaise,0,0,0,0
1118,PI,CE,11.352,0,NA,Mangle,0,0,0,0
1118,RE,CE,2.151,0,NA,Panache,1,0,0,0
1118,EC,CE,6.587,0,NA,Paroxysm,0,0,0,0
1118,RE,CE,2.819,0,NA,Piddling,0,0,0,0
1118,PI,CE,19.854,0,potable,Potable,1,0.5,1,1
1118,EC,CE,27.541,0,NA,Proselytize,0,0,0,0
1118,EC,CE,8.57,0,NA,Rabid,0,0,0,0
1118,RE,CE,2.986,0,NA,Ragged,0,0,0,0
1118,CE,CE,12.352,0,NA,Remonstrance,0,0,0,0
1118,CE,CE,7.945,0,NA,Requite,0,0,0,0
1118,EC,CE,7.389,0,NA,Revel,0,0,0,0
1118,RE,CE,1.407,0,NA,Rile,0,0,0,0
1118,EC,CE,5.819,0,NA,Sepulchral,0,0,0,0
1118,PI,CE,9.814,0,NA,Singe,0,0,0,0
1118,EC,CE,4.764,0,NA,Squall,0,0,0,0
1118,PI,CE,8.513,0,NA,Strand,0,0,0,0
1118,PI,CE,9.482,0,NA,Umbrage,0,0,0,0
1118,PI,CE,25.63,0,NA,Warble,0,0,0,0
1118,RE,CE,2.495,0,NA,Wayward,0,0,0,0
1118,PI,CE,7.26,0,NA,Wheedle,0,0,0,0
1120,EC,CE,32.013,0,NA,Agog,0,0,0,0
1120,CE,CE,27.183,0,appraise,Apprise,0.5,0.5,0,0.5
1120,PI,CE,28.76,1,appurtenance,Appurtenance,1,1,1,1
1120,RE,CE,21.116,0,NA,Augur,0,0,0,0
1120,RE,CE,7.108,0,barzon,Blazon,0.5,0.5,0,0.5
1120,CE,CE,28.894,0,bridle,Bridle,1,0.5,1,1
1120,EC,CE,33.654,0,NA,Caricature,0,0,0,0
1120,EC,CE,16.941,0,accompany,Countenance,0,0,0,0
1120,PI,CE,36.359,1,dabble,Dabble,1,1,1,1
1120,CE,CE,52.071,0,NA,Dawdle,0,0,0,0
1120,EC,CE,20.606,1,don,Don,1,1,1,1
1120,RE,CE,9.534,0,dumb,Dullard,0,0,0,0
1120,CE,CE,53.652,0,NA,Effervesce,0,0,0,0
1120,CE,CE,24.365,0,NA,Ensconce,0,0,0,0
1120,RE,CE,16.241,0,NA,Fulminate,0,0,0,0
1120,PI,CE,28.914,0,NA,Garble,0,0,0,0
